Row,deltaFPmat1,deltaFPmat2,deltaFPmat3,deltaFPmat4,deltaFPmat5,deltaFPmat6,deltaFPmat7,deltaFPmat8,deltaFPmat9,deltaFPmat10,deltaFPmat11,deltaFPmat12,deltaFPmat13,deltaFPmat14,deltaFPmat15,deltaFPmat16,deltaFPmat17,deltaFPmat18,deltaFPmat19,deltaFPmat20,deltaFPmat21,deltaFPmat22,deltaFPmat23
"DHA-Pancreas",0.967273720944336,0.867456249643396,0.966579812456825,0.916144415290452,0.884788377014736,0.880802868897351,0.880798197472928,0.880798192801001,0.880798192796027,0.880798192779565,0.880798176338279,0.880795898308223,0.878524254634008,0.652323557166535,0.62645773290773,0.626428594331573,0.626428491356486,0.626428494663868,0.626428493283304,0.626428564228944,0.626498795129422,0.633950716842171,0.634740149596231
"dopamine-Pancreas",0.0181340887629839,0.128783585861877,0.960249256516805,0.1262611703661,0.107536901940134,0.126224505940927,0.126261133666549,0.1262611703294,0.126261174358624,0.126261171528967,0.126262333068909,0.127386939397942,0.160509804957792,0.161548030166591,0.161549099897354,0.161549097371113,0.161546841187092,0.161549295851175,0.161582374585923,0.178145136221833,0.194066059263919,0.194097308646739,0.194097320812079
"adrenaline-Pancreas",0.000937095164270374,0.00232875147321832,0.000937098345993537,0.000938605229459266,0.00234614491689245,0.00213718178703942,0.00207827841666086,0.00208281175483388,0.00207843901065768,0.00207821687669985,0.00208039709495855,0.0020782168859349,0.00207821690158211,0.00207821691637744,0.00207821735644409,0.00207821677484338,0.00207836437803333,0.00208705554293032,0.00207834833600778,0.00207833394032036,0.00207899947560458,0.00207822016347214,0.00208114487382915
"vitamin D2-Pancreas",0,0,-4.45472783999756e-05,-0.01251408301932,-0.0190901475836031,-0.0197008857436351,-0.0235099730452606,-0.025198018682548,-0.025201255772141,-0.025201259012201,-0.0252012590154411,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443,-0.0252012590154443
"estrone-glucuronide-Pancreas",0.126164743973919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ethanol-Pancreas",0.100749394118764,0.138693436604996,0.100749998359033,0.101049181223394,0.131325911888099,0.132680732970369,0.13268216107091,0.13277394846753,0.140668440273701,0.141160261444651,0.141160721700494,0.1411607221858,0.14116072357423,0.141161146966764,0.141165327365956,0.141160699744683,0.141160709825233,0.141148392309045,0.141171490864927,0.141161080809632,0.141172815492093,0.141160836813782,0.141160721712403
"ethanolamine-Pancreas",0.244546699894635,0.233705777416089,0.245093860766642,0.254047419102105,0.252009192218689,0.235075925807172,0.231617903366376,0.231613854188741,0.23161380610663,0.231613807362151,0.231613817963649,0.23161388620749,0.231613764668475,0.23161388071902,0.231622399181667,0.231614633745846,0.231621004375356,0.231621164236607,0.231614061214393,0.231617966869675,0.23826572508571,0.215889749347668,0.183067823635633
"5-formyl-THF-Pancreas",0.0972148706016093,0.103483230075641,0.0972740073034804,0.227782815795621,0.164163143647053,0.161720202342166,0.098859918355437,0.0929648036253028,0.0929805197667887,0.103500313756529,0.113007218444525,0.113025423543028,0.113238121277631,0.113025295710988,0.113029072017104,0.113023865138562,0.113025243684381,0.11306378958182,0.113034147573795,0.113026043530896,0.113047797897323,0.113026880634302,0.113050301005525
"formaldehyde-Pancreas",0.548845450193638,0.762531795562655,0.999897833196337,0.984269941552418,0.735596415299756,0.75514654069881,0.762150204088929,0.762672257174273,0.762667730219817,0.762672619592063,0.762688845590017,0.763007521126194,0.762692502865231,0.762692637613814,0.762692019230197,0.762693410556581,0.762691901497552,0.762691324641682,0.762692051095408,0.762704753961831,0.762692484469806,0.762722937828943,0.762680719089099
"formate-Pancreas",0.510593332240865,0.428868685745269,0.517596181919948,0.429040456701017,0.429040456701017,0.429040456701017,0.429040456701017,0.429040456701017,0.429040456701017,0.429040456701017,0.429040457225532,0.429039730199036,0.42904049337971,0.429076772594075,0.457401103590632,0.540478616495432,0.436908918313224,0.436921623557217,0.436907439532174,0.438974832372317,0.438973646168714,0.438985165333257,0.438989410456952
"glycerol-Pancreas",0.755738267533333,0.755750919770399,0.755738291986013,0.755706659626783,0.755738267533333,0.755738267533333,0.755738267533333,0.755738267667725,0.755738267667724,0.755738267533333,0.755738267533333,0.755738268165269,0.75573826855079,0.755738264540153,0.755739832552959,0.755743549361981,0.75573822422991,0.755737953258583,0.755738417387888,0.755739800497291,0.75574215623989,0.755738485223999,0.755734146963307
"glycine-Pancreas",0.994110635474661,0.997068813214214,0.998475419843896,0.998475418329453,0.998473901439963,0.997716610981382,0.996961531394682,0.996960110326857,0.996959913194592,0.996959131817433,0.996960109691968,0.996961106594306,0.996960042480015,0.996960108815324,0.996960644070998,0.996960611955476,0.996962469627871,0.996958188448162,0.996971668595899,0.996940548270268,0.99696043715526,0.996927996135492,0.996960824677689
"histamine-Pancreas",0.0181340887629839,0.0160559790776792,0.0473296875564914,0.0671842939028235,0.0477423333197603,0.0477215698298939,0.0477215490650137,0.0477215490442488,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281,0.0477215490442281
"homocysteine-Pancreas",0.216287575483738,0.391359173531646,0.216287578227606,0.216288209290354,0.307736252551566,0.358953621626248,0.400663396446931,0.401893985009838,0.401895243542982,0.401894849437763,0.401895253131794,0.40189525305432,0.401895253131794,0.401895253131794,0.401895654973673,0.40189524411778,0.401887125983094,0.401892874022843,0.401895254937778,0.401895289558391,0.401895251696902,0.40189445117978,0.401894670143211
"inosine-Pancreas",0.000301300572219582,1.0003091009074,1.00000000017677,1.00000008063013,1.00000000562341,1.0000056232008,1.00000002008677,1.00000018185529,0.999987500964476,0.988150384780263,1.00000002163443,1.00000000088662,0.99999963253552,1.00000016092931,1.00000002100332,1.00000100686585,0.999999999996854,1.00000649369358,1.00003259720745,1.00000657634341,1.0000309753421,1.00001867253026,1.00001135911557
"arginine-Pancreas",0.98356093575501,0.968164084942065,0.98356075943912,0.983470438153616,0.970022225469603,0.967656400820982,0.967653621091305,0.967653618311089,0.967653618308308,0.967653618308306,0.967653618308306,0.967653618308306,0.967653618330501,0.967653640506691,0.96765613447293,0.967653123426359,0.967174128661311,0.952717463204248,0.95225313718733,0.952252336167942,0.9522531269911,0.952252658031828,0.9522526900984
"6-deoxy-L-galactose-Pancreas",0.0125762920836977,0.0650959954043239,0.013907851986076,0.102347971491781,0.121680697729316,0.152478403982212,0.249950651751855,0.268653776577508,0.24536009799132,0.218724789109932,0.0992501551039562,0.113530305399484,0.117690649246775,0.122538536496349,0.124688731905508,0.135958168582748,0.193400487714066,0.211141576222574,0.335058359935962,0.391971308344798,0.393586582312513,0.413060296352855,0.418660084121146
"glutamate-Pancreas",0.936420363185768,0.886623595479092,0.938570296229784,0.938507846412663,0.910596813472046,0.884299245472138,0.88424817330278,0.884248122182654,0.884248123047965,0.884248122445971,0.884248279237259,0.884248142231726,0.8842502150566,0.884258010618935,0.884256674118168,0.884262205150236,0.884251491601656,0.884248079160447,0.884249131141542,0.884256734437933,0.884249900155918,0.884256715234977,0.884253119885434
"glutamine-Pancreas",0.821559154055094,0.821572950614888,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559154055094,0.821559153438261,0.821559140663948
"methionine-Pancreas",0.629043005774646,0.552445360599273,0.629043005774646,0.629043005774646,0.629043005774646,0.629043005772073,0.629043003708168,0.629040433180625,0.626817901283449,0.480609530249634,0.581098594307842,0.580894560010345,0.580894261944621,0.580894288025211,0.580894288024941,0.580894268432951,0.581150648586147,0.581668425525193,0.580894288099041,0.580955335444206,0.580915886514195,0.580914111999173,0.581112607806328
"L-sorbose-Pancreas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lathosterol-Pancreas",0.0142787445665115,0.0185952594717947,0.0152219617339239,0.0161945478561934,0.0183250207905809,0.0400455491474759,0.0185800104723241,0.0185801987798132,0.0185802445775377,0.0185802022718372,0.0185801989679449,0.0185802136313061,0.0185802140079845,0.0185877815042975,0.0185802189647639,0.0185802864338627,0.018580906834843,0.0185922760012709,0.0185857003950839,0.0185936305164229,0.0185812886579937,0.0185819972762618,0.0185839215595642
"malonyl-CoA-Pancreas",0.155891341297991,0.125882737422631,0.155659331303982,0.142796697487382,0.151353937065747,0.152582800907481,0.152547703214579,0.257130032467947,0.14652731938145,0.136749863913056,0.133584061168743,0.13357451068764,0.133580755341242,0.135983829702017,0.122917717163209,0.0831886886465096,0.0951589831415359,0.0951027429805204,0.095649638275098,0.0969253302404842,0.0979321310617575,0.0989524184780579,0.0902682067391313
"melatonin-Pancreas",0,1.40421743133334e-06,0,0,0,2.22044604925031e-16,0,1.00000008274037e-09,9.04382790878344e-09,0,1.00000862257588e-06,0,0,3.19981263707803e-10,1.15019105351166e-13,3.03004374924143e-08,1.15132340188229e-05,0,1.40809475190906e-08,7.74627212374313e-08,1.76773027327215e-08,2.56021866706924e-07,2.87691778300125e-06
"methanol-Pancreas",0.0148947686158586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NO-Pancreas",0,-0.0248212824012455,-0.00091431783795759,-0.0210569117747544,-0.0249011354800141,-0.0249077922752314,-0.0249077989368078,-0.0249077989434693,-0.0249077989434759,-0.024907798943476,-0.024907798943476,-0.024907798943476,-0.024907798943476,-0.0249077989570975,-0.0249077787972032,-0.0249023965752748,-0.0249078057920766,-0.0249145527965275,-0.024994801261444,-0.0248778279752626,-0.0248776752200192,-0.024877687902132,-0.0248677503457417
"noradrenaline-Pancreas",0.000937095164270374,0.0173174772203126,0.0139481748092448,0.0139481748092439,0.013948174808743,0.0139481743074017,0.013947672993167,0.0134720026333317,0.0145175790754551,0.0143129642817549,0.0143127555192686,0.0143127553105018,0.0143127553102931,0.014312769963097,0.0143130953513198,0.0143127617746826,0.014319243177086,0.0174830695139592,0.0205017680635584,0.0212407254649606,0.0266807283451489,0.0268503590153837,0.0268505176244332
"oleate-Pancreas",0.967273720944336,0.673106399758512,0.967319665953829,0.853103772282661,0.777289147464311,0.776142866159978,0.774487248360847,0.774482925266989,0.773407860784072,0.643350595899123,0.589417371389505,0.470190987863316,0.469076346285294,0.431797126085335,0.419311012739921,0.385939704200264,0.496312136377197,0.346051571010345,0.249813649136769,0.1918662687899,0.168163917662856,0.182393459453953,0.173117277924203
"orotate-Pancreas",0.100942053257411,0.152965418554603,0.100935244657222,0.0978235069255964,0.0767112998700156,0.0773646499256893,0.0748086185865607,0.168250390298874,0.168648383545029,0.168648956257519,0.168648607829755,0.168652752735774,0.168648781707026,0.168651731333509,0.168659521492013,0.168648775092979,0.168649539402871,0.168649043562115,0.168651110978688,0.168658738617073,0.168655602924139,0.168650360379728,0.168649442909905
"GSSG-Pancreas",0.0950727348591532,0.0870935415930639,0.0950727348316985,0.0950727421467276,0.0950727348176003,0.0950726932873811,0.0950116172177295,0.0842599483580491,0.0838196849042641,0.0838192309058922,0.0838192305356988,0.0838102813955938,0.0838192322233792,0.0838194657683932,0.0838189228979479,0.0835054743599279,0.0498719096391286,0.0467059267631437,0.0467059321065156,0.0467056985528945,0.0467030449826087,0.0467059267613797,0.0467059231270637
"palmitoyl-CoA-Pancreas",0.155891341297991,0.119318528248178,0.156109680724299,0.215146900580999,0.236950082632455,0.206895054621845,0.159919078167698,0.128616352646365,0.128457012151001,0.128616072260677,0.12823732385967,0.119933161254728,0.119918988112246,0.128236573806859,0.103792304237802,0.105283386193945,0.106732194185091,0.106733459195196,0.106724864519787,0.106735976286226,0.108189285209288,0.108194840201216,0.108186799765711
"perillyl alcohol-Pancreas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pyruvate-Pancreas",0.874365567221469,0.49205812563899,0.960249256516805,0.874307342419316,0.82164327430083,0.610591483229928,0.496642892809713,0.513165992079988,0.542149204144703,0.565807018697984,0.505473494698973,0.505782805812763,0.505783129757704,0.505783132070949,0.505783119704372,0.505789694577215,0.505800168645983,0.505785524067612,0.505841134087614,0.52999372383476,0.548495608255661,0.5485113309724,0.548512496371519
"retinal-Pancreas",0.393833163426856,0.403718054797255,0.393833472608263,0.39398484418816,0.39383391094825,0.404087821469717,0.40569007054009,0.406264349958489,0.405717234888409,0.405719518793948,0.40571723726547,0.40571723726547,0.40571723726547,0.40571723693589,0.40571719946758,0.405538114057507,0.40571723726547,0.405717250095376,0.405717239894043,0.405719284210144,0.40571611673011,0.405729973735225,0.405709469296983
"13-cis-retinoyl-glucuronide-Pancreas",0.00101963379912016,0.0238504736708888,0.445684062477746,0.0226312214718863,0.0172393707738451,0.017276297531932,0.0214170677156389,0.0254939036064617,0.0255019941494742,0.0255020022479824,0.0255020022560809,0.0255020023846623,0.0255019741670772,0.0254786621072782,0.025502002256089,0.0255020022561346,0.0255020023075333,0.0255020472188008,0.0255472130602316,0.0322952862535287,0.0334839398453022,0.0334848834045122,0.0334851969630548
"selenomethionine-Pancreas",0.289949700557042,0.588222933314513,0.999999867736456,0.99993372184558,0.941371542697927,0.633934956770611,0.635702348099096,0.634647653786971,0.642454838126785,0.613492251926908,0.603002491483067,0.603002444686556,0.59367460791325,0.596389742415725,0.462332548461978,0.462335183893824,0.462332542059436,0.462361016582609,0.462331695518252,0.462332491992407,0.462336592503404,0.462336822788321,0.462335176652891
"serotonin-Pancreas",0.0181340887629839,0.133196067918438,1,0.999999999996304,0.999999996308239,0.999996308258163,0.99632312507556,0.268585276953726,0.127181786904697,0.16050961406223,0.161547358912443,0.161549099554548,0.161549099897354,0.161549131485548,0.161549105445966,0.161549100968188,0.16154926342591,0.161550017721605,0.161549143248531,0.161549261673594,0.161549134966319,0.16154910143261,0.161549368416801
"spermine-Pancreas",0.61384926844017,0.24989034342243,0.613680743277379,0.549693436752913,0.430831021085737,0.421911346772518,0.404249126748373,0.374662439564791,0.374568533356705,0.359511005142887,0.376316640110689,0.362282022226663,0.337370810602103,0.293897685606616,0.293897685079183,0.293897685165927,0.293897952102385,0.293904778799476,0.293897657238104,0.29389823038853,0.293897794526393,0.293897304804593,0.293897718883122
"succinate-Pancreas",0.0442170045347533,0.37817398760613,0.5,0.5,0.5,0.500000000057889,0.500000375373651,0.500007390606664,0.49999997507827,0.499975949746195,0.480284363312437,0.27808501226081,0.281494931337768,0.281942126220006,0.307565312302005,0.309143650948559,0.308049320880903,0.150469264604967,0.111883803389452,0.111811527942978,0.162900374248639,0.169282760433895,0.16929023104489
"taurine-Pancreas",0,0.271689059836297,0.0886295328028101,0.234082350903172,0.24213746363309,0.246848862425387,0.267156538895475,0.267262246951808,0.267271776902406,0.271655811518995,0.261146412408009,0.281674657724729,0.281674540026089,0.281676250587313,0.281674717216753,0.281674829991268,0.281674666605372,0.281674666809181,0.281674650210313,0.281676250743396,0.281672608587227,0.281679454130901,0.281682157551397
"THF-Pancreas",0.651861558787197,0.822931817356513,0.656185820354178,0.729421785459648,0.770005071657257,0.809319854344822,0.827259460789069,0.828437696049442,0.828436712345369,0.828442441271468,0.827345719732558,0.822685912881188,0.821825863895464,0.728745124243181,0.714088685619223,0.714094196733112,0.714143665268563,0.714084171331101,0.714064498619766,0.71402866082148,0.71406938246875,0.714095091667906,0.714052341388059
"thymidine-Pancreas",0.0296403883369627,0.483841483942175,1.00000001960084,0.999999943243744,0.999999319201456,0.999309456342042,0.765008221502135,0.400911604090443,0.418484831255105,0.50045662201018,0.500924472477437,0.50346425154236,0.570510015600661,0.600883245627462,0.624260233306593,0.624388367338057,0.6243846847755,0.624379825624993,0.624495807300418,0.624384712881745,0.624391813876845,0.624392614765693,0.624386743140972
"triphosphate-Pancreas",0.0256850378141082,0.0873468846405571,0.00212699368798197,0.0820136446805202,0.0872808867669883,0.087392372157608,0.0873924668109923,0.0873924938422049,0.0874083615738386,0.0873897568202426,0.0873750346739824,0.0873751074529519,0.0873750805696703,0.0873755898708404,0.0873750190766006,0.0873750150586751,0.0873649526482997,0.0873750191418905,0.0873750273657035,0.0873825829486387,0.0873798232405321,0.0873753082886289,0.0889642260546714
"ubiquinone-Pancreas",0.0438235596156232,0.0419093322286399,0.0438236270400486,0.0438571933171965,0.0574401286577928,0.0607952106335706,0.0442864915128082,0.0442865805432341,0.0442869415503584,0.0442820593752716,0.0456830938952169,0.0465706896295899,0.0388310472705904,0.0354107027089117,0.0353846872762573,0.0353877402762388,0.0353870558876192,0.035388827530602,0.0353884643422544,0.0353861474816105,0.0353895418651438,0.0353968812710037,0.0353705451658336
"2-hydroxybutyrate-Prostate",0.0162566230506501,0.0419080704124323,0.0162566230489733,0.0309271777366321,0.0255797600389128,0.0255611962841094,0.0255943528352936,0.0302994109505934,0.030939621224972,0.0309341502305899,0.053334017154061,0.0455788871378019,0.0611269550139764,0.0615408040968166,0.0604878688078212,0.0491755693090002,0.0492138085429072,0.0492204707959741,0.049214829498701,0.0492205130032404,0.0492187882907076,0.0492067430098591,0.049228648372804
"2-methoxyestradiol-17beta-Prostate",0,0,0.0120414427738746,0.0120466870287986,0.0124846563247908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,4-dihydroxyphenylethyleneglycol-Prostate",0,0.00169236673452591,-0.00104352633140603,-0.0266257703324212,0.00182864265179836,0.00281011650137433,0.00296967186619537,0.00296967186844133,0.00281327266302175,0.00266172530361333,0.00266143455788462,0.00266143426687201,0.002661434266581,0.00266143426660664,0.00266143426660664,0.00266143426660664,0.00266143426660664,0.00266143426660664,0.00266143426660664,0.00266143426660664,0.00266143426660664,0.00266143426660664,0.00266143426660664
"2-oxo-3-methylvalerate-Prostate",0.0267369164617602,0.0345050773116843,0.0267630093198579,0.0330461607162643,0.0344716926591951,0.0344604900013453,0.0344604775277665,0.0344604775091636,0.034460477509151,0.0344604775091512,0.0344604775091512,0.0344604775091512,0.0344604788023193,0.0344610913399894,0.0344620005449588,0.0344609468578452,0.0344623473306668,0.0344605299400077,0.0344612057225817,0.0344694789645092,0.0344606098945983,0.0344759853922386,0.0344605810783086
"4-acetamidobutanoate-Prostate",0,0.00605889648435734,-0.000300972041219483,0.00650342477312688,0.0070885409565683,0.00527758400438383,0.00592711234655835,0.0059457219702915,0.00594574109411236,0.00594574111323937,0.00594574112442034,0.00594574111406621,0.00594574898288264,0.00594965471213149,0.00594595852696303,0.00594607441812162,0.00594577530187104,0.00594621433422365,0.00596479148096923,0.00594726085548178,0.00602082790386094,0.00647986155924324,0.00648228749054663
"4-hydroxyphenylpyruvate-Prostate",0.000284887119867523,0.00206130979644428,0.000724530670491933,0.00083316726737141,0.00154407410342853,0.00214509383950661,0.00214903378704905,0.00214903670873624,0.00214925918402312,0.00224743513597839,0.00230387083881412,0.00214572422313213,0.00209242704359761,0.00204883906391087,0.00214904014349628,0.0021474444530469,0.00214923428393356,0.00214903770708452,0.00214909981262517,0.00231375365033293,0.00249907044188599,0.00244982436003419,0.00246649483497485
"trans-4-hydroxy-L-proline-Prostate",0.116863627239504,0,0,0,0,0,0,0,0,0,0.0333329468890968,0.0334108602221267,0.0334121672959037,0.0334116138858872,0.0392240433023319,0.039211341425624,0.039749190841618,0.0277622898448287,0,0,0.0201491601880576,0.0291795437982957,0.0291790221761231
"5-methylthioadenosine-Prostate",0.11420653296048,0.0655445693237375,0.114914486713995,0.0976430560131799,0.100595465567305,0.0785615366846202,0.0723960027871819,0.0639399904652662,0.0624688341637405,0.0624681741632013,0.0624681804277674,0.0624681746579009,0.0624697657359126,0.0624769375726164,0.062473194820527,0.062468198355245,0.068122399898592,0.157886358149307,0.199176595097381,0.204856036843823,0.22188262647327,0.221888528647469,0.221887859743089
"androstenediol-Prostate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-hydroxy-L-tryptophan-Prostate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-hydroxyindoleacetate-Prostate",0.0162132087877041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6-phospho-D-gluconate-Prostate",0.195133618362936,0.0505611344276539,0.194654449027012,0.0911039771055721,0.0917010750476257,0.0620429894384892,0.066887082357235,0.0727740297938263,0.0663428594275391,0.0693677255279064,0.0270990251149577,0.0261867917666196,0.0186386463585808,0.0185610417977194,0.0145919614018186,0.0232806527095402,0.0249276725340208,0.02270607874185,0.0225806288555228,0.0227158041201583,0.0226817081828279,0.0209926682319314,0.0153804027206151
"acetyl-CoA-Prostate",0.0846505042540364,0.839331263966633,0.99998958855105,0.999670126969542,0.997929822001363,0.96192160482184,0.957772624294539,0.939893383225066,0.879847048575313,0.796183232146207,0.786336692365625,0.791907188969158,0.789467642890885,0.783944578114396,0.730331575792094,0.462415843045005,0.453165754614285,0.451963987100804,0.45138923910506,0.476003195220529,0.574525559843315,0.577752002684169,0.579088245170525
"acetylcholine-Prostate",0.0899280150389597,0.145574773157537,0.0914511328031952,0.091451177273563,0.0914511699858519,0.0914883417135024,0.113652337510238,0.110674573048073,0.110682374865966,0.110682379996533,0.110683485296264,0.111744290198343,0.134402167771674,0.12477631549032,0.124773037397734,0.12181642888743,0.107099043390563,0.107010896816967,0.107018118475767,0.107011531363992,0.107627639418016,0.123356341597594,0.123746186038615
