"","data.gene.id.full","data.gene.id"
"17690","ENSG00000101191.16","ENSG00000101191"
"17691","ENSG00000101193.7","ENSG00000101193"
"17692","ENSG00000101194.17","ENSG00000101194"
"17693","ENSG00000125533.5","ENSG00000125533"
"17694","ENSG00000149658.17","ENSG00000149658"
"17695","ENSG00000101197.12","ENSG00000101197"
"17696","ENSG00000101198.14","ENSG00000101198"
"17697","ENSG00000101199.12","ENSG00000101199"
"17698","ENSG00000101203.16","ENSG00000101203"
"17699","ENSG00000101204.16","ENSG00000101204"
"17700","ENSG00000075043.18","ENSG00000075043"
"17701","ENSG00000101210.10","ENSG00000101210"
"17702","ENSG00000125534.9","ENSG00000125534"
"17703","ENSG00000101213.6","ENSG00000101213"
"17704","ENSG00000125508.3","ENSG00000125508"
"17705","ENSG00000125531.6","ENSG00000125531"
"17706","ENSG00000130589.16","ENSG00000130589"
"17707","ENSG00000101216.10","ENSG00000101216"
"17708","ENSG00000197457.9","ENSG00000197457"
"17709","ENSG00000258366.7","ENSG00000258366"
"17710","ENSG00000243509.4","ENSG00000243509"
"17711","ENSG00000101246.19","ENSG00000101246"
"17712","ENSG00000197114.11","ENSG00000197114"
"17713","ENSG00000203896.9","ENSG00000203896"
"17714","ENSG00000125520.13","ENSG00000125520"
"17715","ENSG00000130584.10","ENSG00000130584"
"17716","ENSG00000101150.17","ENSG00000101150"
"17717","ENSG00000101152.10","ENSG00000101152"
"17718","ENSG00000198276.15","ENSG00000198276"
"17719","ENSG00000196700.8","ENSG00000196700"
"17720","ENSG00000130590.13","ENSG00000130590"
"17721","ENSG00000101161.7","ENSG00000101161"
"17722","ENSG00000196421.8","ENSG00000196421"
"17723","ENSG00000203883.6","ENSG00000203883"
"17724","ENSG00000171703.16","ENSG00000171703"
"17725","ENSG00000171700.13","ENSG00000171700"
"17726","ENSG00000125510.15","ENSG00000125510"
"17727","ENSG00000171695.10","ENSG00000171695"
"17728","ENSG00000125522.3","ENSG00000125522"
"17729","ENSG00000196132.11","ENSG00000196132"
"17730","ENSG00000203880.11","ENSG00000203880"
"17731","ENSG00000279493.1","ENSG00000279493"
"17732","ENSG00000277117.4","ENSG00000277117"
"17733","ENSG00000280071.3","ENSG00000280071"
"17734","ENSG00000275464.4","ENSG00000275464"
"17735","ENSG00000280433.1","ENSG00000280433"
"17736","ENSG00000274559.3","ENSG00000274559"
"17737","ENSG00000275993.2","ENSG00000275993"
"17738","ENSG00000274276.4","ENSG00000274276"
"17739","ENSG00000275895.6","ENSG00000275895"
"17740","ENSG00000276076.4","ENSG00000276076"
"17741","ENSG00000273590.4","ENSG00000273590"
"17742","ENSG00000277277.3","ENSG00000277277"
"17743","ENSG00000278961.1","ENSG00000278961"
"17744","ENSG00000276289.4","ENSG00000276289"
"17745","ENSG00000274391.4","ENSG00000274391"
"17746","ENSG00000166351.10","ENSG00000166351"
"17747","ENSG00000188992.11","ENSG00000188992"
"17748","ENSG00000185272.13","ENSG00000185272"
"17749","ENSG00000155304.5","ENSG00000155304"
"17750","ENSG00000155307.17","ENSG00000155307"
"17751","ENSG00000243440.6","ENSG00000243440"
"17752","ENSG00000180530.10","ENSG00000180530"
"17753","ENSG00000155313.15","ENSG00000155313"
"17754","ENSG00000154639.18","ENSG00000154639"
"17755","ENSG00000154640.14","ENSG00000154640"
"17756","ENSG00000154642.10","ENSG00000154642"
"17757","ENSG00000154645.13","ENSG00000154645"
"17758","ENSG00000154646.8","ENSG00000154646"
"17759","ENSG00000154654.14","ENSG00000154654"
"17760","ENSG00000154719.13","ENSG00000154719"
"17761","ENSG00000154721.14","ENSG00000154721"
"17762","ENSG00000154723.12","ENSG00000154723"
"17763","ENSG00000154727.10","ENSG00000154727"
"17764","ENSG00000142192.20","ENSG00000142192"
"17765","ENSG00000166265.11","ENSG00000166265"
"17766","ENSG00000154734.14","ENSG00000154734"
"17767","ENSG00000154736.5","ENSG00000154736"
"17768","ENSG00000156239.11","ENSG00000156239"
"17769","ENSG00000198862.13","ENSG00000198862"
"17770","ENSG00000156253.6","ENSG00000156253"
"17771","ENSG00000156256.14","ENSG00000156256"
"17772","ENSG00000156261.12","ENSG00000156261"
"17773","ENSG00000156265.15","ENSG00000156265"
"17774","ENSG00000156273.15","ENSG00000156273"
"17775","ENSG00000171189.17","ENSG00000171189"
"17776","ENSG00000156282.4","ENSG00000156282"
"17777","ENSG00000156284.5","ENSG00000156284"
"17778","ENSG00000188694.5","ENSG00000188694"
"17779","ENSG00000232263.1","ENSG00000232263"
"17780","ENSG00000197683.4","ENSG00000197683"
"17781","ENSG00000206107.2","ENSG00000206107"
"17782","ENSG00000186980.6","ENSG00000186980"
"17783","ENSG00000182816.8","ENSG00000182816"
"17784","ENSG00000198390.4","ENSG00000198390"
"17785","ENSG00000240432.3","ENSG00000240432"
"17786","ENSG00000186971.3","ENSG00000186971"
"17787","ENSG00000186970.4","ENSG00000186970"
"17788","ENSG00000184351.7","ENSG00000184351"
"17789","ENSG00000186965.4","ENSG00000186965"
"17790","ENSG00000244025.4","ENSG00000244025"
"17791","ENSG00000186967.6","ENSG00000186967"
"17792","ENSG00000186977.2","ENSG00000186977"
"17793","ENSG00000186925.6","ENSG00000186925"
"17794","ENSG00000244362.3","ENSG00000244362"
"17795","ENSG00000206106.2","ENSG00000206106"
"17796","ENSG00000212938.3","ENSG00000212938"
"17797","ENSG00000186930.4","ENSG00000186930"
"17798","ENSG00000186924.3","ENSG00000186924"
"17799","ENSG00000184724.5","ENSG00000184724"
"17800","ENSG00000244624.3","ENSG00000244624"
"17801","ENSG00000206105.2","ENSG00000206105"
"17802","ENSG00000184032.2","ENSG00000184032"
"17803","ENSG00000206104.2","ENSG00000206104"
"17804","ENSG00000231068.1","ENSG00000231068"
"17805","ENSG00000187026.2","ENSG00000187026"
"17806","ENSG00000187005.4","ENSG00000187005"
"17807","ENSG00000183640.5","ENSG00000183640"
"17808","ENSG00000274749.1","ENSG00000274749"
"17809","ENSG00000182591.5","ENSG00000182591"
"17810","ENSG00000206102.2","ENSG00000206102"
"17811","ENSG00000156299.13","ENSG00000156299"
"17812","ENSG00000142168.14","ENSG00000142168"
"17813","ENSG00000156304.14","ENSG00000156304"
"17814","ENSG00000142149.8","ENSG00000142149"
"17815","ENSG00000159055.3","ENSG00000159055"
"17816","ENSG00000170262.12","ENSG00000170262"
"17817","ENSG00000142207.6","ENSG00000142207"
"17818","ENSG00000166979.12","ENSG00000166979"
"17819","ENSG00000242220.6","ENSG00000242220"
"17820","ENSG00000159079.18","ENSG00000159079"
"17821","ENSG00000159082.17","ENSG00000159082"
